raceId,Constructor,Driver,tbl
722,66,289,73900.0
722,34,356,135200.0
722,34,364,153400.0
723,172,373,0.0
723,6,341,25800.0
723,66,289,37600.0
724,6,341,0.0
724,172,373,77500.0
724,66,386,164900.0
724,95,423,491500.0
725,172,373,0.0
725,66,386,95000.0
726,66,289,0.0
726,66,386,34300.0
727,172,373,0.0
727,34,356,101100.0
727,66,386,114700.0
729,66,289,0.0
729,172,401,27200.0
729,6,403,81100.0
730,170,360,0.0
730,6,403,1300.0
730,6,385,84100.0
731,172,373,0.0
731,66,289,44100.0
731,6,403,126500.0
731,6,454,126600.0
732,95,364,0.0
733,172,373,0.0
733,26,341,49200.0
733,170,360,104800.0
733,66,289,116800.0
734,66,289,0.0
734,26,341,2500.0
734,95,364,4400.0
734,172,373,42100.0
734,170,360,79600.0
734,6,454,83800.0
734,95,347,277300.0
734,66,386,300100.0
734,170,408,307000.0
734,6,394,494700.0
734,170,437,495300.0
734,172,346,495500.0
734,95,430,551800.0
735,66,289,0.0
735,66,386,29800.0
735,170,360,57800.0
735,6,435,58200.0
735,6,394,91300.0
736,172,373,0.0
736,66,289,9200.0
737,66,289,0.0
737,170,360,49800.0
737,170,408,50300.0
737,34,356,53800.0
738,172,475,0.0
738,6,386,3600.0
738,6,403,41300.0
739,6,476,0.0
739,6,403,900.0
739,172,373,13100.0
739,172,475,22200.0
739,6,386,22300.0
739,170,356,80100.0
739,170,341,86700.0
739,66,289,89800.0
740,6,403,0.0
740,6,476,700.0
740,6,386,19500.0
740,6,482,45600.0
740,170,341,86800.0
740,95,364,91000.0
740,95,347,167100.0
740,172,475,235600.0
741,6,394,0.0
741,95,364,100.0
741,172,373,61000.0
741,172,404,70300.0
741,170,360,101800.0
741,66,289,101900.0
741,95,347,195400.0
742,6,476,0.0
742,6,403,46000.0
742,6,386,46800.0
742,170,356,68600.0
742,95,347,76200.0
742,170,456,86200.0
743,172,475,0.0
743,6,476,21400.0
743,6,403,22500.0
743,172,373,77100.0
743,170,341,113100.0
743,170,360,161400.0
743,95,364,203100.0
743,6,386,323100.0
743,170,453,323700.0
743,170,456,731500.0
744,6,403,0.0
744,95,364,31200.0
744,170,360,148400.0
744,170,453,160400.0
744,66,479,160500.0
745,172,404,0.0
745,95,364,4300.0
745,66,479,49000.0
745,170,360,58000.0
746,170,360,0.0
746,6,477,26300.0
746,170,427,36900.0
746,167,496,53300.0
747,32,475,0.0
747,170,360,52100.0
747,6,403,61900.0
748,107,509,0.0
748,107,449,12750.0
748,108,510,187300.0
748,109,511,187980.0
748,110,512,191350.0
748,111,513,250610.0
748,107,494,265590.0
748,112,514,317480.0
748,111,515,499910.0
748,113,516,520280.0
748,108,517,670580.0
748,114,518,677200.0
748,114,519,730710.0
749,170,356,0.0
749,32,404,24000.0
749,66,289,56600.0
749,32,475,57700.0
750,170,356,0.0
750,170,360,63300.0
751,170,356,0.0
751,170,482,48300.0
751,170,360,51900.0
752,170,356,0.0
752,32,341,49600.0
752,32,404,89600.0
753,170,356,0.0
753,170,360,57970.0
753,32,373,113230.0
753,6,476,118810.0
754,6,403,0.0
754,6,386,147600.0
755,32,475,0.0
755,32,404,38000.0
755,170,360,52000.0
756,170,356,0.0
756,6,479,20400.0
757,107,449,0.0
757,107,509,23280.0
757,110,512,50640.0
757,108,529,107090.0
757,108,510,126440.0
757,108,533,196980.0
757,113,518,249920.0
757,113,513,250530.0
757,113,555,251040.0
757,114,531,254480.0
757,114,520,342480.0
757,119,514,369730.0
757,120,538,400400.0
757,113,556,401540.0
757,113,557,499860.0
757,113,535,701690.0
758,66,347,0.0
758,170,356,14200.0
758,170,418,83000.0
759,6,479,0.0
759,6,403,27500.0
759,170,356,97700.0
759,6,482,107500.0
759,170,360,107700.0
759,66,541,125700.0
760,170,356,0.0
760,66,475,22200.0
760,170,360,22400.0
761,6,479,0.0
761,6,364,2900.0
761,6,403,64800.0
762,170,475,0.0
763,170,475,0.0
763,6,403,46700.0
763,170,356,72500.0
763,6,364,79600.0
764,170,360,0.0
764,170,427,600.0
764,6,479,180900.0
764,170,356,297300.0
765,87,475,0.0
765,6,577,2700.0
765,6,578,12600.0
765,105,579,53000.0
766,87,427,0.0
766,6,577,20200.0
766,6,581,38800.0
767,118,475,0.0
767,66,501,47900.0
767,66,554,102300.0
768,108,525,0.0
768,108,591,27630.0
768,113,533,69670.0
768,108,529,94810.0
768,108,509,95620.0
768,107,592,136950.0
768,109,528,141060.0
768,107,564,334020.0
768,113,513,375760.0
768,113,560,483590.0
768,113,558,554200.0
768,113,593,580850.0
768,114,594,592240.0
769,118,479,0.0
769,6,578,20700.0
769,118,590,180900.0
769,32,477,255500.0
770,6,578,0.0
770,118,475,24600.0
770,6,476,59700.0
770,105,579,150600.0
770,6,581,324900.0
771,6,581,0.0
771,6,578,24200.0
771,87,456,50600.0
771,118,590,50800.0
771,66,501,74800.0
771,87,356,83200.0
772,118,479,0.0
772,87,456,209700.0
772,87,427,311200.0
772,6,476,376300.0
772,87,360,386300.0
772,95,431,392400.0
772,87,437,419300.0
772,87,459,429900.0
772,6,403,465500.0
773,118,475,0.0
773,6,578,312750.0
774,118,479,0.0
774,6,578,24200.0
774,6,403,28300.0
775,118,475,0.0
775,6,578,84700.0
775,6,403,85500.0
775,66,347,106700.0
775,66,501,153700.0
776,105,579,0.0
776,105,554,18300.0
777,105,579,0.0
777,118,479,25200.0
778,108,611,0.0
778,108,509,21460.0
778,114,525,133970.0
778,113,555,176860.0
778,113,612,194270.0
778,113,533,275270.0
778,113,613,285580.0
778,113,597,333150.0
778,109,514,377110.0
778,110,520,430120.0
778,113,562,476070.0
779,105,579,0.0
779,6,577,50800.0
779,6,581,126000.0
780,118,479,0.0
780,6,577,25600.0
780,6,578,42800.0
781,105,579,0.0
781,6,578,3600.0
781,6,581,35600.0
781,6,577,217600.0
781,118,475,277200.0
781,105,554,278500.0
781,105,501,407500.0
782,118,475,0.0
782,105,579,193900.0
782,105,501,406800.0
782,105,418,496500.0
783,118,475,0.0
783,105,579,41200.0
784,6,577,0.0
784,105,554,24400.0
785,105,475,0.0
785,6,581,6100.0
786,107,559,0.0
786,113,611,20450.0
786,109,528,90230.0
786,113,593,205690.0
786,113,537,261810.0
786,114,628,335050.0
786,113,514,385630.0
786,113,449,392310.0
786,110,592,398310.0
787,6,581,0.0
787,6,632,111300.0
787,105,607,196600.0
788,6,581,0.0
788,6,608,300.0
788,105,554,89900.0
788,6,579,95100.0
789,6,579,0.0
790,6,579,0.0
790,105,475,46400.0
790,105,554,458300.0
791,105,475,0.0
791,6,581,5700.0
792,131,579,0.0
792,6,498,89600.0
793,6,427,0.0
793,132,608,20200.0
794,113,628,0.0
794,113,529,163560.0
794,113,653,212360.0
794,114,512,218910.0
794,113,654,317170.0
794,113,612,357940.0
794,113,538,384240.0
794,113,597,401600.0
794,113,556,429810.0
794,113,559,466540.0
795,131,579,0.0
795,131,475,8100.0
795,6,642,100500.0
795,6,632,205500.0
796,131,579,0.0
796,131,475,300.0
796,105,577,57100.0
797,131,475,0.0
797,131,579,200.0
797,131,648,71800.0
798,131,579,0.0
798,131,641,700.0
798,6,608,46200.0
798,105,554,237500.0
799,105,579,0.0
799,6,642,79000.0
799,6,498,121000.0
800,113,657,0.0
800,114,525,69950.0
800,113,658,79730.0
800,113,526,172680.0
800,113,673,204550.0
800,113,615,227550.0
800,109,528,253350.0
800,113,555,301170.0
800,113,674,427240.0
800,129,655,427690.0
800,113,656,502190.0
801,105,579,0.0
801,6,427,24200.0
802,131,579,0.0
802,131,648,100.0
803,6,498,0.0
803,6,578,70000.0
804,131,579,0.0
804,6,498,96500.0
804,6,427,308600.0
804,131,648,366500.0
804,105,644,530500.0
805,131,579,0.0
805,6,498,57800.0
806,131,579,0.0
807,6,578,0.0
807,105,577,73200.0
808,6,647,0.0
809,113,657,0.0
809,113,656,210870.0
809,113,611,251500.0
809,113,615,279240.0
809,113,658,469640.0
809,113,556,490210.0
809,113,509,526020.0
809,129,679,604550.0
810,6,647,0.0
810,6,642,10400.0
811,6,647,0.0
811,6,633,168200.0
812,6,578,0.0
812,105,579,1000.0
812,105,498,1400.0
812,6,647,4600.0
812,6,642,67600.0
812,6,633,75900.0
813,6,647,0.0
813,105,579,60000.0
814,6,642,0.0
814,105,579,64000.0
814,6,578,103600.0
814,105,697,528600.0
815,6,647,0.0
815,6,642,72930.0
815,6,578,95960.0
816,105,579,0.0
816,6,642,1400.0
817,6,641,0.0
817,6,723,157200.0
818,114,526,0.0
818,113,509,242330.0
818,113,611,371610.0
818,110,518,408340.0
818,113,656,520150.0
818,113,525,564320.0
818,113,592,635240.0
818,113,726,720610.0
818,113,629,743760.0
818,113,593,817780.0
818,113,658,861720.0
818,107,727,965100.0
818,113,728,1015650.0
818,129,729,1128660.0
819,6,647,0.0
819,6,642,115200.0
819,128,626,268400.0
820,6,647,0.0
821,6,647,0.0
822,6,647,0.0
822,6,642,14100.0
822,6,723,430100.0
823,6,647,0.0
823,6,642,40100.0
823,6,633,94400.0
824,6,647,0.0
824,105,498,61800.0
824,6,633,124200.0
824,6,642,131400.0
825,51,579,0.0
825,6,641,55240.0
825,51,642,79310.0
826,113,766,0.0
826,113,673,107240.0
826,113,658,171390.0
826,149,612,280120.0
826,134,734,292230.0
826,119,731,340020.0
827,51,642,0.0
827,6,647,171000.0
827,6,633,261900.0
828,51,786,0.0
828,6,647,58200.0
829,6,498,0.0
829,51,579,51000.0
830,6,647,0.0
830,51,579,30500.0
830,6,498,279000.0
830,6,633,350200.0
830,6,641,469100.0
831,6,647,0.0
831,6,498,24600.0
832,51,579,0.0
832,6,498,54280.0
832,51,642,105540.0
833,51,642,0.0
833,51,786,2600.0
833,51,686,52000.0
834,51,579,0.0
835,113,593,0.0
836,51,642,0.0
836,51,786,400.0
837,51,579,0.0
837,51,786,14000.0
837,154,627,139000.0
837,51,642,245000.0
838,51,579,0.0
838,51,786,25700.0
839,51,642,0.0
839,6,802,78600.0
839,51,786,95600.0
826,113,675,171390.0
828,51,579,0.0
828,6,498,58200.0
809,113,518,251500.0
809,113,555,279240.0
809,113,513,526020.0
800,113,518,172680.0
800,113,659,301170.0
800,113,593,502190.0
800,113,611,502190.0
800,113,612,502190.0
800,113,653,502190.0
804,6,578,96500.0
792,6,642,89600.0
792,6,427,89600.0
794,113,555,163560.0
794,113,519,317170.0
784,6,579,0.0
785,6,579,6100.0
787,105,475,196600.0
791,6,579,5700.0
780,118,475,0.0
746,170,475,36900.0
728,172,373,0.0
728,34,364,66800.0
337,6,4,0.0
337,6,13,16099.0
337,1,1,23182.0
337,9,20,38799.0
337,131,3,40213.0
337,131,30,44163.0
337,1,18,45280.0
337,9,17,46360.0
337,10,24,53008.0
337,3,22,62489.0
337,4,9,69093.0
337,10,16,82958.0
337,5,153,92656.0
338,1,18,0.0
338,4,9,12034.0
338,6,13,14488.0
338,6,4,16304.0
338,131,3,16683.0
338,1,1,29898.0
338,10,24,59847.0
338,3,22,60536.0
338,9,17,67319.0
338,131,30,69391.0
338,5,153,71301.0
338,15,37,74084.0
339,9,20,0.0
339,9,17,4849.0
339,131,3,13504.0
339,4,9,18589.0
339,10,16,21059.0
339,1,1,23471.0
339,6,13,27068.0
339,1,18,37918.0
339,5,153,70602.0
339,3,807,73399.0
339,5,67,78938.0
340,1,18,0.0
340,1,1,1530.0
340,131,3,9484.0
340,6,4,11869.0
340,4,9,22213.0
340,9,20,33310.0
340,4,808,47600.0
340,9,17,52172.0
340,6,13,57796.0
340,131,30,61749.0
340,10,16,62874.0
340,3,22,63665.0
340,5,153,71416.0
341,9,17,0.0
341,6,4,24065.0
341,9,20,51338.0
341,131,30,62195.0
341,1,18,63728.0
341,6,13,65767.0
341,10,16,72941.0
341,4,9,73677.0
342,9,17,0.0
342,9,20,448.0
342,4,9,1675.0
342,6,13,2666.0
342,1,1,4363.0
342,6,4,6341.0
342,131,3,6651.0
342,10,16,6970.0
342,10,24,7305.0
342,5,67,8199.0
342,5,153,9135.0
342,131,30,5712.0
343,1,1,0.0
343,1,18,2645.0
343,9,17,24285.0
343,131,30,31110.0
343,131,3,32266.0
343,4,9,32824.0
343,6,13,36635.0
343,6,4,46544.0
343,10,16,49029.0
343,15,155,65650.0
343,15,37,65944.0
343,5,153,67800.0
344,1,1,0.0
344,1,18,2254.0
344,6,4,9214.0
344,9,20,37817.0
344,9,17,39291.0
344,131,3,56084.0
344,4,9,57300.0
345,9,20,0.0
345,1,1,5042.0
345,1,18,12658.0
345,3,22,25627.0
345,4,9,27122.0
345,10,16,30168.0
345,15,155,30965.0
345,6,4,32809.0
345,5,67,36299.0
345,131,3,44382.0
345,6,13,46621.0
345,15,37,47414.0
345,5,153,48239.0
345,4,808,48287.0
345,131,30,48826.0
345,10,24,50890.0
346,9,17,0.0
346,1,1,1360.0
346,131,3,21307.0
346,1,18,21986.0
346,3,22,31456.0
346,15,155,32171.0
346,9,20,36734.0
346,10,16,40932.0
346,131,30,41599.0
346,3,807,42012.0
346,10,24,42459.0
346,5,67,47627.0
346,4,808,59374.0
346,6,4,62385.0
346,6,13,67489.0
347,6,4,0.0
347,6,13,4196.0
347,9,20,5121.0
347,1,1,26896.0
347,1,18,29482.0
347,9,17,43606.0
348,9,17,0.0
348,6,4,17821.0
348,9,20,19252.0
348,6,13,27474.0
348,4,808,73192.0
348,3,807,76723.0
349,1,1,0.0
349,9,17,1571.0
349,4,9,3493.0
349,6,13,8264.0
349,10,16,9094.0
349,131,3,12359.0
349,131,30,15548.0
349,15,155,16678.0
349,4,808,23851.0
349,10,24,34831.0
349,15,37,36019.0
349,5,67,39895.0
349,5,153,49457.0
350,6,4,0.0
350,1,18,2938.0
350,6,13,4223.0
350,9,20,28196.0
350,131,3,29942.0
350,9,17,31276.0
350,3,807,32812.0
350,4,9,34028.0
350,131,30,44948.0
350,3,22,64213.0
350,5,67,65056.0
350,10,24,66106.0
350,4,808,78919.0
351,6,4,0.0
351,9,20,293.0
351,9,17,29141.0
351,1,18,30384.0
351,131,3,49394.0
351,3,22,56101.0
351,4,9,86559.0
351,6,13,113297.0
351,10,16,122416.0
351,3,807,132791.0
352,9,20,0.0
352,9,17,905.0
352,6,4,2721.0
352,1,18,13522.0
352,1,1,39595.0
352,131,30,59933.0
352,15,155,64038.0
352,15,2,69648.0
352,3,22,70846.0
352,5,67,72806.0
353,6,4,0.0
353,1,1,14999.0
353,6,13,30868.0
353,131,30,39688.0
353,4,9,47734.0
353,10,24,53571.0
353,3,22,69257.0
353,15,155,77889.0
353,15,2,80107.0
353,3,807,80851.0
353,5,153,84146.0
353,1,18,89939.0
354,9,20,0.0
354,9,17,4243.0
354,6,4,6807.0
354,1,1,14634.0
354,1,18,15593.0
354,131,3,35320.0
354,131,30,43456.0
355,9,20,0.0
355,1,1,10162.0
355,1,18,11047.0
355,131,3,30747.0
355,4,9,39026.0
355,4,808,43520.0
355,6,4,43797.0
355,9,17,44243.0
355,5,153,50201.0
355,6,13,50868.0
355,15,2,51551.0
355,3,22,57686.0
355,10,16,58325.0
355,15,155,59558.0
355,5,67,63178.0
355,3,807,64763.0
841,9,20,0.0
841,1,1,22297.0
841,4,808,30560.0
841,6,4,31772.0
841,9,17,38171.0
841,1,18,54304.0
841,6,13,85186.0
842,9,20,0.0
842,1,18,3261.0
842,4,2,25075.0
842,9,17,26384.0
842,6,13,36958.0
842,6,4,37248.0
842,15,155,66439.0
842,1,1,69957.0
842,131,30,84896.0
842,10,814,91563.0
842,10,16,101379.0
843,1,1,0.0
843,9,20,5198.0
843,9,17,7555.0
843,1,18,10000.0
843,131,3,13448.0
843,6,13,15840.0
843,6,4,30622.0
843,131,30,31026.0
843,4,808,57404.0
843,15,155,63273.0
843,10,814,68757.0
843,4,2,72739.0
843,3,22,90189.0
843,5,67,90671.0
844,9,20,0.0
844,9,17,8807.0
844,6,4,10075.0
844,1,1,40232.0
844,131,3,47539.0
844,1,18,59431.0
844,4,2,60857.0
844,4,808,68168.0
844,5,67,69394.0
844,15,155,78021.0
844,6,13,79823.0
844,131,30,85444.0
845,9,20,0.0
845,1,1,630.0
845,1,18,35697.0
845,9,17,47966.0
846,9,20,0.0
846,6,4,1138.0
846,1,18,2378.0
846,9,17,23101.0
846,15,155,26916.0
846,1,1,27210.0
847,1,18,0.0
847,9,20,2709.0
847,9,17,13828.0
847,131,30,14219.0
847,4,808,20395.0
847,6,13,33225.0
847,15,155,33270.0
847,5,153,35964.0
847,3,22,45117.0
847,5,67,47056.0
847,131,3,50454.0
847,15,37,63607.0
848,9,20,0.0
848,6,4,10891.0
848,9,17,27255.0
848,1,1,46190.0
848,6,13,51705.0
848,1,18,60065.0
848,131,3,98090.0
849,6,4,0.0
849,9,20,16511.0
849,9,17,16947.0
849,1,1,28986.0
849,6,13,29010.0
849,131,3,60665.0
849,15,815,65590.0
849,4,2,75542.0
849,131,30,77912.0
849,5,153,79108.0
849,10,16,79712.0
849,4,808,80681.0
850,1,1,0.0
850,6,4,3980.0
850,9,17,9788.0
850,9,20,47921.0
850,6,13,52252.0
850,10,16,86208.0
851,1,18,0.0
851,9,20,3588.0
851,6,4,19819.0
851,1,1,48338.0
851,9,17,49742.0
851,6,13,83176.0
852,9,20,0.0
852,9,17,3741.0
852,1,18,9669.0
852,6,4,13022.0
852,131,30,47464.0
852,131,3,48674.0
852,10,16,59713.0
852,6,13,66076.0
852,4,808,71917.0
852,3,813,77615.0
852,10,814,83994.0
852,15,155,91976.0
852,4,811,92985.0
853,9,20,0.0
853,1,18,9590.0
853,6,4,16909.0
853,1,1,17417.0
853,131,30,32677.0
853,6,13,42993.0
854,9,20,0.0
854,1,18,1737.0
854,9,17,29279.0
854,6,4,55449.0
854,1,1,67766.0
854,10,814,111067.0
855,1,18,0.0
855,6,4,1160.0
855,9,20,2006.0
855,9,17,8071.0
855,1,1,24268.0
855,131,30,27120.0
855,6,13,28240.0
855,15,815,39377.0
855,4,808,42607.0
855,131,3,44322.0
855,10,16,54447.0
855,10,814,62326.0
855,15,155,63705.0
855,3,813,64194.0
855,5,153,66623.0
855,4,811,72628.0
855,3,22,74191.0
855,205,5,87824.0
855,205,15,96140.0
856,9,20,0.0
856,1,1,12019.0
856,9,17,12477.0
856,1,18,14694.0
856,6,4,15689.0
856,6,13,25133.0
856,5,153,49538.0
856,131,3,54053.0
856,5,67,62762.0
856,10,814,68602.0
856,10,16,71229.0
856,3,22,93068.0
857,9,20,0.0
857,1,18,8433.0
857,6,4,24301.0
857,9,17,25529.0
857,131,30,65421.0
857,131,3,66851.0
857,1,1,84183.0
858,1,1,0.0
858,6,4,8457.0
858,1,18,25881.0
858,9,17,35784.0
858,6,13,50578.0
858,131,3,52317.0
858,131,30,75964.0
858,10,16,77122.0
858,10,814,101087.0
859,9,17,0.0
859,9,20,16983.0
859,1,18,27638.0
859,6,4,35048.0
859,6,13,66733.0
860,1,18,0.0
860,9,20,2139.0
860,1,1,4075.0
860,9,17,4547.0
860,6,4,21565.0
860,15,155,36766.0
860,208,8,38014.0
860,15,815,39458.0
860,5,817,39556.0
860,10,814,39737.0
860,5,818,39848.0
860,131,3,57642.0
861,6,4,0.0
861,15,815,2263.0
861,1,1,14591.0
861,9,17,17688.0
861,208,8,29456.0
861,3,811,37667.0
861,10,814,44412.0
861,5,818,46985.0
861,10,807,47892.0
861,131,30,49996.0
861,9,20,75527.0
861,5,817,76828.0
861,131,3,78593.0
861,1,18,79719.0
861,6,13,97319.0
862,131,3,0.0
862,1,18,20626.0
862,1,1,26012.0
862,9,17,27924.0
862,9,20,30483.0
862,208,154,31491.0
862,3,811,34597.0
862,3,813,35643.0
862,6,4,37256.0
862,15,155,38720.0
862,15,815,41066.0
862,10,814,42273.0
862,6,13,42779.0
862,208,8,50573.0
862,10,807,51213.0
862,5,818,51756.0
862,5,817,63156.0
863,9,20,0.0
863,208,8,3333.0
863,208,154,10194.0
863,9,17,38788.0
863,131,3,55460.0
863,10,814,57543.0
863,6,4,57803.0
863,1,1,58984.0
863,6,13,64999.0
863,131,30,71490.0
863,15,815,72702.0
863,10,807,76539.0
863,15,155,90334.0
863,5,818,93723.0
864,3,813,0.0
864,6,4,3195.0
864,208,8,3884.0
864,208,154,14799.0
864,15,155,64641.0
864,9,20,67576.0
864,131,3,77919.0
864,1,1,78140.0
864,1,18,85246.0
865,9,17,0.0
865,131,3,643.0
865,6,4,947.0
865,9,20,1343.0
865,1,1,4101.0
865,6,13,6195.0
865,10,814,41537.0
865,10,807,42562.0
865,208,8,44036.0
865,3,811,44516.0
866,1,1,0.0
866,208,154,2513.0
866,15,815,5260.0
866,9,20,7295.0
866,6,4,13411.0
866,131,3,13842.0
866,9,17,15085.0
866,208,8,15567.0
866,15,155,24432.0
866,6,13,25272.0
866,10,814,37693.0
866,10,807,46236.0
866,3,813,47052.0
866,5,817,64475.0
867,6,4,0.0
867,208,8,6421.0
867,131,30,12639.0
867,9,17,13628.0
867,10,807,19993.0
867,131,3,21176.0
867,10,814,22866.0
867,1,18,24653.0
867,15,815,27777.0
867,3,811,35961.0
867,5,817,37041.0
867,3,813,54630.0
867,207,808,75871.0
867,207,5,94654.0
867,206,819,96551.0
868,9,17,0.0
868,6,4,3060.0
868,9,20,4836.0
868,6,13,9519.0
868,208,8,10314.0
868,208,154,17101.0
868,131,30,29153.0
868,1,1,36463.0
868,3,811,43347.0
868,1,18,44444.0
868,15,155,45370.0
868,10,807,47856.0
868,5,817,51241.0
868,5,818,53313.0
868,131,3,57394.0
869,6,4,0.0
869,1,18,6949.0
869,208,8,16409.0
869,15,155,21925.0
869,9,20,23732.0
869,15,815,27896.0
869,131,30,28970.0
869,9,17,46941.0
869,10,807,48162.0
869,131,3,48889.0
869,10,814,59227.0
869,6,13,71428.0
869,5,817,76829.0
869,5,818,76965.0
870,1,1,0.0
870,208,8,1032.0
870,208,154,10518.0
870,9,20,11614.0
870,6,4,26653.0
870,1,18,30243.0
870,3,811,33899.0
870,9,17,34458.0
870,6,13,38350.0
870,131,3,51234.0
870,10,807,57283.0
870,10,814,62887.0
870,3,813,63606.0
870,15,815,64494.0
871,1,18,0.0
871,9,20,13624.0
871,208,8,25334.0
871,10,807,27843.0
871,6,13,29845.0
871,9,17,31244.0
871,131,30,53374.0
871,5,818,58865.0
871,5,817,62982.0
871,10,814,63783.0
871,131,3,65111.0
871,3,811,71529.0
871,15,155,116119.0
872,1,1,0.0
872,15,815,4356.0
872,6,4,20594.0
872,6,13,29667.0
872,208,8,30881.0
872,131,30,31259.0
872,131,3,33550.0
872,10,814,41057.0
872,15,155,43898.0
872,3,811,48144.0
872,3,813,48682.0
872,5,817,50316.0
872,208,816,75861.0
873,9,20,0.0
873,1,18,8959.0
873,6,4,15227.0
873,10,814,19063.0
873,131,3,34784.0
873,208,8,35759.0
873,208,154,36698.0
873,6,13,42829.0
873,5,817,45820.0
873,15,815,50619.0
873,9,17,87175.0
873,206,10,91918.0
873,15,155,97141.0
873,10,807,99413.0
873,207,5,107967.0
873,206,819,132925.0
874,9,20,0.0
874,6,13,20639.0
874,15,155,24538.0
874,1,18,25098.0
874,1,1,46490.0
874,208,8,50424.0
874,10,807,51159.0
874,3,813,52364.0
874,9,17,54675.0
874,5,817,66919.0
874,131,30,67769.0
874,10,814,83460.0
874,5,818,88645.0
874,3,811,88709.0
875,9,20,0.0
875,9,17,8231.0
875,6,4,13944.0
875,6,13,20168.0
875,208,8,36739.0
875,10,807,45301.0
875,208,154,54812.0
875,5,818,69589.0
875,5,817,71787.0
875,1,1,79692.0
875,15,815,80062.0
875,10,814,84448.0
875,131,30,89241.0
875,3,813,94924.0
875,3,811,96902.0
876,9,20,0.0
876,6,4,9437.0
876,9,17,13217.0
876,1,1,13909.0
876,1,18,26266.0
876,6,13,44674.0
876,208,8,45227.0
876,10,807,54998.0
876,208,154,56103.0
876,3,811,74975.0
876,131,3,81694.0
876,10,814,82815.0
876,5,817,86064.0
876,15,155,86495.0
877,208,8,0.0
877,6,4,852.0
877,9,20,4163.0
877,1,18,7787.0
877,3,813,13007.0
877,15,155,20076.0
877,6,13,22896.0
877,3,811,23542.0
877,10,814,24160.0
877,5,817,27463.0
877,131,30,28075.0
877,5,818,34906.0
877,207,5,47764.0
877,206,10,56473.0
877,15,815,56768.0
877,207,808,64595.0
877,164,37,71778.0
878,1,1,0.0
878,9,20,675.0
878,6,4,39229.0
878,6,13,46013.0
878,1,18,56432.0
878,208,8,64425.0
878,208,154,70313.0
878,10,807,73792.0
878,3,813,74525.0
878,3,811,75133.0
878,15,815,84341.0
878,5,817,84871.0
878,131,3,85510.0
879,1,18,0.0
879,6,4,2754.0
879,6,13,3615.0
879,9,17,4936.0
879,10,807,5708.0
879,9,20,9453.0
879,131,30,11907.0
879,5,818,28653.0
879,15,155,31250.0
880,208,8,0.0
880,6,4,12451.0
880,9,20,22346.0
880,6,13,33577.0
880,131,1,45561.0
880,9,17,46800.0
880,10,16,65068.0
880,10,814,68449.0
880,1,18,81630.0
880,208,154,82759.0
880,1,815,83367.0
880,5,818,83857.0
881,9,20,0.0
881,9,17,4298.0
881,131,1,12181.0
881,131,3,12640.0
881,6,13,25648.0
881,208,154,35564.0
881,208,8,48479.0
881,15,807,53044.0
881,1,815,72357.0
881,5,818,87124.0
881,3,822,88610.0
882,6,4,0.0
882,208,8,10168.0
882,131,1,12322.0
882,9,20,12525.0
882,1,18,35285.0
882,6,13,40827.0
882,5,817,42691.0
882,10,814,51084.0
882,208,154,53423.0
882,15,807,56598.0
882,1,815,63860.0
882,5,818,72604.0
882,3,822,93861.0
882,3,813,95453.0
883,9,20,0.0
883,208,8,9111.0
883,208,154,19507.0
883,10,814,21727.0
883,131,1,35230.0
883,1,815,35998.0
883,9,17,37244.0
883,6,4,37574.0
883,131,3,41126.0
883,1,18,46631.0
883,3,813,66450.0
883,15,807,72933.0
883,10,16,76719.0
883,3,822,81511.0
883,6,13,86364.0
884,6,4,0.0
884,208,8,9338.0
884,6,13,26049.0
884,9,20,38273.0
884,9,17,47963.0
884,131,3,68020.0
884,10,814,68988.0
884,1,18,79506.0
884,1,815,81738.0
885,131,3,0.0
885,9,20,3888.0
885,9,17,6314.0
885,131,1,13894.0
885,10,16,21477.0
885,1,18,23103.0
885,6,4,26734.0
885,5,818,27223.0
885,10,814,27608.0
885,208,8,36582.0
885,15,807,42572.0
885,3,822,42691.0
885,15,821,43212.0
885,206,820,49885.0
885,207,823,62590.0
886,9,20,0.0
886,6,4,14408.0
886,131,1,15942.0
886,9,17,25731.0
886,131,3,69725.0
887,131,3,0.0
887,9,17,765.0
887,6,4,7124.0
887,131,1,7756.0
887,208,8,11257.0
887,6,13,14573.0
887,10,16,16335.0
887,5,817,16543.0
887,10,814,17943.0
887,15,807,19709.0
887,3,813,21135.0
887,3,822,25094.0
887,1,18,25969.0
887,15,821,26285.0
887,207,819,31613.0
887,206,824,36097.0
887,206,820,67660.0
887,207,823,67759.0
888,9,20,0.0
888,208,8,1008.0
888,208,154,5830.0
888,6,4,7721.0
888,131,1,26927.0
888,1,18,27996.0
888,9,17,37562.0
888,1,815,38306.0
888,131,3,46821.0
888,15,807,49892.0
888,10,814,53771.0
888,5,817,56975.0
888,10,16,57738.0
888,15,821,60160.0
888,3,813,61929.0
890,131,1,0.0
890,208,8,10938.0
890,9,20,12459.0
890,9,17,18044.0
890,6,4,31411.0
890,208,154,52295.0
890,1,18,53819.0
890,6,13,56447.0
891,9,20,0.0
891,6,4,16869.0
891,131,1,27734.0
891,131,3,29872.0
891,9,17,33845.0
891,1,18,40794.0
891,6,13,53922.0
891,208,154,55846.0
891,10,16,69547.0
891,5,817,73470.0
891,1,815,81936.0
891,5,818,86740.0
891,15,807,88258.0
891,15,821,100436.0
891,3,822,107456.0
892,9,20,0.0
